timestamp_kst,equity,daily_pnl,total_pnl,unrealized,cum_pnl_with_unrealized,position_count,long_count,short_count,seed_used_pct,seed_used,mdd,current_dd,source_ts
2026-05-03 14:51:04,84704.38,-345.19,4704.38,387.7,4704.38,12,6,6,15.69,13292.53,-10.32,-1.52,2026-05-03T14:50:05.156524+09:00
2026-05-03 16:49:45,84595.43,-209.28,4595.43,144.96,4595.43,12,5,7,15.44,13058.53,-10.32,-1.67,2026-05-03T16:49:01.988583+09:00
2026-05-03 18:15:20,84656.72,-150.93,4656.72,152.74,4656.72,10,5,5,13.48,11410.78,-10.32,-1.58,2026-05-03T18:14:09.170229+09:00
2026-05-03 19:46:37,84613.24,-150.93,4613.24,111.12,4613.24,10,5,5,13.5,11422.55,-10.32,-1.63,2026-05-03T19:45:38.922890+09:00
2026-05-03 20:36:16,84638.11,-150.93,4638.11,127.37,4638.11,10,5,5,13.51,11431.82,-10.32,-1.52,2026-05-03T20:34:52.267161+09:00
2026-05-03 21:51:56,84588.35,-140.94,4588.35,84.68,4588.35,11,5,6,13.76,11638.37,-10.32,-1.66,2026-05-03T21:51:08.960723+09:00
2026-05-03 23:07:31,84603.27,-138.74,4603.27,99.97,4603.27,12,6,6,14.31,12105.17,-10.32,-1.61,2026-05-03T23:05:59.450863+09:00
2026-05-04 00:39:07,84562.42,0,4562.42,56.93,4562.42,13,7,6,14.98,12665.75,-10.32,-1.71,2026-05-04T00:38:15.958916+09:00
2026-05-04 01:39:14,84502.31,0,4502.31,-1.49,4502.31,13,7,6,14.99,12670.83,-10.32,-1.77,2026-05-04T01:37:44.501158+09:00
2026-05-04 02:40:06,84456.78,0,4456.78,-38.36,4456.78,14,7,7,18.01,15207.7,-10.32,-1.8,2026-05-04T02:39:17.039851+09:00
2026-05-04 03:46:05,84462.56,0,4462.56,-34.35,4462.56,14,7,7,18.63,15735.27,-10.32,-1.79,2026-05-04T03:45:08.722479+09:00
2026-05-04 04:48:55,83725.0,0,3725.0,-767.55,3725.0,15,8,7,22.7,19002.91,-10.32,-2.64,2026-05-04T04:47:41.754076+09:00
2026-05-04 05:34:18,84215.22,32.97,4215.22,-312.49,4215.22,14,8,6,23.15,19497.58,-10.32,-2.11,2026-05-04T05:32:48.804962+09:00
2026-05-04 06:34:41,84210.67,33.79,4210.67,-318.72,4210.67,16,9,7,23.38,19685.66,-10.32,-2.03,2026-05-04T06:33:19.960701+09:00
2026-05-04 07:32:53,84563.93,-17.95,4563.93,83.28,4563.93,16,11,5,20.61,17430.54,-10.32,-1.69,2026-05-04T07:31:49.343746+09:00
2026-05-04 08:36:17,84540.63,152.93,4540.63,-108.01,4540.63,16,10,6,20.66,17465.9,-10.32,-1.68,2026-05-04T08:35:27.587272+09:00
2026-05-04 11:04:30,84793.75,393.12,4793.75,-103.95,4793.75,13,8,5,20.5,17380.22,-10.32,-1.37,2026-05-04T11:03:10.730138+09:00
2026-05-04 14:56:31,83265.34,942.81,3265.34,-2179.34,3265.34,13,7,6,27.83,23168.71,-10.32,-3.2,2026-05-04T14:54:57.156659+09:00
2026-05-04 17:24:40,83179.53,1076.69,3179.53,-2400.5,3179.53,13,7,6,28.61,23795.28,-10.32,-3.26,2026-05-04T17:23:46.624984+09:00
2026-05-04 19:58:11,84296.17,1212.37,4296.17,-1437.02,4296.17,11,2,9,24.83,20932.96,-10.32,-2.57,2026-05-04T19:56:38.646845+09:00
2026-05-04 21:20:48,84197.0,1244.54,4197.0,-1564.73,4197.0,10,1,9,23.66,19923.19,-10.32,-2.07,2026-05-04T21:19:43.024083+09:00
2026-05-05 00:06:06,81491.53,0,1491.53,-4398.4,1491.53,10,6,4,26.63,21697.91,-10.32,-4.33,2026-05-05T00:04:58.237139+09:00
2026-05-05 02:23:55,81839.34,146.51,1839.34,-4192.37,1839.34,10,4,6,25.41,20792.12,-10.32,-4.65,2026-05-05T02:22:11.019538+09:00
2026-05-05 04:16:51,80765.33,-1158.44,765.33,-3951.57,765.33,10,4,6,24.25,19586.45,-10.32,-6.09,2026-05-05T04:15:05.220021+09:00
2026-05-05 06:00:12,79157.84,-6828.71,-842.16,96.05,-842.16,10,5,5,15.11,11957.73,-10.32,-7.94,2026-05-05T05:58:42.163097+09:00
2026-05-05 07:07:45,78770.92,-6828.71,-1229.08,-287.02,-1229.08,10,5,5,18.41,14502.38,-10.32,-8.44,2026-05-05T07:06:23.428409+09:00
2026-05-05 08:44:28,79325.37,-6572.31,-674.63,25.6,-674.63,9,5,4,14.8,11743.35,-10.32,-7.75,2026-05-05T08:43:44.225177+09:00
2026-05-05 11:04:02,79298.19,-6567.3,-701.81,-18.21,-701.81,9,5,4,14.84,11771.21,-10.32,-7.8,2026-05-05T11:03:04.519896+09:00
2026-05-05 14:35:38,79337.4,-6567.3,-662.6,16.3,-662.6,10,6,4,15.91,12619.72,-10.32,-7.75,2026-05-05T14:34:05.673907+09:00
2026-05-05 16:57:08,79104.33,-6473.72,-895.67,-299.99,-895.67,10,5,5,17.14,13559.97,-10.32,-8.03,2026-05-05T16:55:30.101562+09:00
2026-05-05 19:00:35,79368.22,-6179.93,-631.78,-330.79,-631.78,10,4,6,15.69,12455.1,-10.32,-7.69,2026-05-05T18:59:33.371241+09:00
2026-05-05 20:58:52,79354.94,-6221.0,-645.06,-310.44,-645.06,9,4,5,17.41,13819.13,-10.32,-7.71,2026-05-05T20:57:21.412619+09:00
2026-05-06 00:56:18,78825.58,82.24,-1174.42,-931.24,-1174.42,11,4,7,21.51,16957.11,-10.32,-8.34,2026-05-06T00:54:41.630230+09:00
2026-05-06 02:15:41,79458.1,82.24,-541.9,-299.17,-541.9,11,4,7,21.23,16868.61,-10.32,-7.41,2026-05-06T02:14:46.495637+09:00
2026-05-06 04:07:13,79072.4,82.24,-927.6,-693.67,-927.6,11,4,7,23.91,18903.95,-10.32,-8.07,2026-05-06T04:05:41.844892+09:00
2026-05-06 05:55:15,78499.35,132.66,-1500.65,-1313.29,-1500.65,13,6,7,23.64,18558.1,-10.32,-8.72,2026-05-06T05:54:30.299661+09:00
2026-05-06 06:55:40,78216.12,191.69,-1783.88,-1652.52,-1783.88,13,6,7,25.17,19687.89,-10.32,-8.92,2026-05-06T06:54:01.302909+09:00
2026-05-06 07:50:39,79013.51,211.65,-986.49,-866.34,-986.49,12,5,7,24.4,19283.03,-10.32,-8.2,2026-05-06T07:49:22.681005+09:00
2026-05-06 08:41:04,79121.62,211.65,-878.38,-760.59,-878.38,15,7,8,27.53,21785.66,-10.32,-8.04,2026-05-06T08:39:36.426257+09:00
2026-05-06 11:03:17,78439.72,515.27,-1560.28,-1747.85,-1560.28,14,7,7,27.42,21511.3,-10.32,-8.79,2026-05-06T11:01:45.275922+09:00
2026-05-06 14:49:58,78261.61,606.56,-1738.39,-2012.54,-1738.39,15,7,8,31.48,24638.58,-10.32,-9.02,2026-05-06T14:48:17.651662+09:00
2026-05-06 17:10:43,77132.46,140.4,-2867.54,-2686.0,-2867.54,14,7,7,31.48,24283.87,-10.38,-10.38,2026-05-06T17:09:34.373255+09:00
2026-05-06 19:59:02,4831.47,-4850.91,-5168.53,0.0,-5168.53,0,0,0,0.0,0,-51.7,-51.7,2026-05-06T19:57:19.423886+09:00
2026-05-06 21:28:15,4831.6,-4850.91,-168.4,0.0,-168.4,0,0,0,0.0,0,-3.39,-3.37,2026-05-06T21:26:32.755981+09:00
2026-05-07 00:24:15,4830.85,0,-169.15,-0.2,-169.15,4,2,2,2.03,98.04,-3.39,-3.38,2026-05-07T00:22:47.852632+09:00
2026-05-07 02:24:05,4832.37,1.09,-167.63,-0.5,-167.63,6,3,3,3.25,157.17,-3.41,-3.35,2026-05-07T02:23:04.833708+09:00
2026-05-07 04:25:34,4829.82,0.83,-170.18,-2.37,-170.18,7,4,3,3.85,185.84,-3.41,-3.4,2026-05-07T04:24:20.576810+09:00
2026-05-07 06:04:08,4830.74,-0.37,-169.26,-0.88,-169.26,7,3,4,4.27,206.07,-3.43,-3.39,2026-05-07T06:02:54.666779+09:00
2026-05-07 07:41:26,4829.52,-0.37,-170.48,-1.55,-170.48,7,3,4,4.53,218.72,-3.43,-3.4,2026-05-07T07:40:26.310914+09:00
2026-05-07 08:42:15,4828.72,-0.15,-171.28,-2.49,-171.28,7,4,3,4.37,210.97,-3.43,-3.43,2026-05-07T08:40:58.270703+09:00
